統一編號,商業名稱,商業地址,設立日期,Longitude,Latitude,縣市,行政區,歇業日期
00549670,解手癢夾娃娃機店,臺北市松山區饒河街211號,1140401.0,121.576412,25.050895,臺北市,松山區,
00549685,樂福滿生活商行,臺北市信義區松隆路3號5樓,1140401.0,121.566447,25.043496,臺北市,信義區,
00549778,神奇映像娛樂工作室,臺北市大安區大安路1段224巷11號,1140401.0,121.545368,25.034013,臺北市,大安區,
00549881,小日子花店,臺北市文山區指南路3段52號3樓之1,1140401.0,121.580716,24.981874,臺北市,文山區,
00549897,勝和百貨商行,臺北市信義區忠孝東路五段1之2號5樓,1140401.0,121.564964,25.041298,臺北市,信義區,
00549904,宏陽商行,臺北市松山區新東街27號,1140401.0,121.565843,25.058848,臺北市,松山區,
00549910,上禾髮藝,臺北市萬華區內江街55巷20號1樓,1140401.0,121.505251,25.042493,臺北市,萬華區,
00549926,鈞盞水電工程,臺北市信義區國業里松德路65號11樓之2,1140401.0,121.576649,25.038527,臺北市,信義區,
00549931,食旅文化工作室,臺北市大安區復興南路1段243號11樓之1,1140401.0,121.543885,25.037208,臺北市,大安區,
00549947,家禾小吃店,臺北市大安區通化街45號,1140401.0,121.554327,25.030771,臺北市,大安區,
00549952,森滙商行,臺北市南港區玉成街66之8號地下一層,1140401.0,121.581809,25.046886,臺北市,南港區,
00549968,育宏雞排店,臺北市中山區遼寧街37號,1140401.0,121.542231,25.048575,臺北市,中山區,
00549974,調性音樂工作室,臺北市中山區復興北路48號7樓,1140401.0,121.54376,25.049537,臺北市,中山區,
00549989,米施商行,臺北市南港區經貿一路170號2樓之7,1140401.0,121.618407,25.057825,臺北市,南港區,
00549995,安軒企業社,臺北市信義區基隆路1段143號11樓之4,1140401.0,121.565797,25.042902,臺北市,信義區,
00550009,圓周企業社,臺北市信義區基隆路1段143號11樓之4,1140401.0,121.565797,25.042902,臺北市,信義區,
00550015,雅瑟商行,臺北市信義區基隆路1段143號11樓之4,1140401.0,121.565797,25.042902,臺北市,信義區,
00550021,楓潤企業社,臺北市信義區基隆路1段143號11樓之4,1140401.0,121.565797,25.042902,臺北市,信義區,
00550036,獻忠家禽行,臺北市松山區民族東路410巷16號,1140401.0,121.538242,25.066361,臺北市,松山區,
00550042,永春虎林蔬食,臺北市信義區虎林街119巷21號1樓,1140401.0,121.577501,25.042157,臺北市,信義區,
00550057,姆姆運動管理企業社,臺北市大同區承德路一段66號3樓,1140401.0,121.517149,25.052049,臺北市,大同區,
00549502,月海計劃工作室,臺北市信義區忠孝東路5段790巷70弄12號,1140402.0,121.58309,25.040253,臺北市,信義區,
00550063,綠色山脈生技髮妝用品社,臺北市北投區立農街1段279巷2弄1號1樓,1140402.0,121.506175,25.119717,臺北市,北投區,
00550079,泰初安安商行,臺北市大安區復興南路1段122巷6號1樓,1140402.0,121.542984,25.043524,臺北市,大安區,
00550084,芊瑋工程行,臺北市大安區忠孝東路4段148號7樓,1140402.0,121.54991,25.041298,臺北市,大安區,
00550090,炸青家商行,臺北市內湖區內湖路1段737巷76號1樓,1140402.0,121.579123,25.081434,臺北市,內湖區,
00550107,壹森壹史商號,臺北市松山區八德路4段453巷14號1樓,1140402.0,121.570299,25.050467,臺北市,松山區,
00550113,日初烘焙工作室,臺北市士林區士東路286巷3弄4號1樓,1140402.0,121.53764,25.112801,臺北市,士林區,
00550129,神助企業社,臺北市中山區復興北路164號4樓,1140402.0,121.54386,25.053471,臺北市,中山區,
00550134,品盛冷氣行,臺北市內湖區新明路460巷17弄3號2樓,1140402.0,121.578607,25.05469,臺北市,內湖區,
00550140,榮朔企業社,臺北市松山區新東街30巷42之1號1樓,1140402.0,121.567676,25.059698,臺北市,松山區,
00550155,信秈珈琲商行,臺北市大安區和平東路3段228巷23號1樓,1140402.0,121.554098,25.021353,臺北市,大安區,
00550161,半隱半藏工作室,臺北市大同區南京西路57號5樓之9,1140402.0,121.519354,25.053083,臺北市,大同區,
00550177,金彩真日本料理店,臺北市松山區南京東路5段4號,1140402.0,121.558218,25.051344,臺北市,松山區,
00550182,岳谷和屋,臺北市中山區吉林路26巷26號1樓,1140402.0,121.529172,25.051411,臺北市,中山區,
00550198,阿財修理皮鞋店,臺北市萬華區內江街9號公有西門市場55號攤位,1140402.0,121.506684,25.041594,臺北市,萬華區,
00550205,尚相工作室,臺北市大安區和平東路3段276號,1140402.0,121.555837,25.021025,臺北市,大安區,
00550211,開心喝企業社,臺北市中正區羅斯福路3段282號,1140402.0,121.532124,25.016484,臺北市,中正區,
00550227,金煥工藝坊,臺北市中正區重慶南路3段128之1號1樓,1140402.0,121.516565,25.024379,臺北市,中正區,
00550232,彭鑫電機工程行,臺北市大安區復興南路1段352號2樓之2,1140402.0,121.543392,25.03562,臺北市,大安區,
00550248,俐妃食坊,臺北市大安區正聲里光復南路346 巷80 號1樓,1140402.0,121.55548,25.038494,臺北市,大安區,
00550520,比毛毛企業社,臺北市南港區三重路19之10號2樓,1140402.0,121.613519,25.058139,臺北市,南港區,
00577611,泰姆咖塔商行,臺北市萬華區開封街2段66之2號1樓,1140402.0,121.506164,25.046619,臺北市,萬華區,
00581220,君和設計工作室,臺北市大安區光復南路612號7樓,1140402.0,121.557294,25.032382,臺北市,大安區,
00581278,理饗廚房工作室,臺北市中山區民權東路2段92巷2弄1號1樓,1140402.0,121.531668,25.061702,臺北市,中山區,
00581283,李鑫茶行,臺北市中山區民權東路2段92巷2弄1號1樓,1140402.0,121.531668,25.061702,臺北市,中山區,
00527486,碧蓮美式炸雞店,臺北市南港區中坡北路30巷1號1樓,1140407.0,121.580877,25.045802,臺北市,南港區,
00550253,安閔秀商行,臺北市松山區新東街38號1樓,1140407.0,121.565585,25.06091,臺北市,松山區,
00550269,中山漁店,臺北市中山區長安西路3號1樓83號攤位,1140407.0,121.521201,25.050163,臺北市,中山區,
00550275,築建工程行,臺北市萬華區青年路168巷42號5樓之1,1140407.0,121.501641,25.019902,臺北市,萬華區,
00550280,牛殿下秘傳金湯牛肉麵館,臺北市大安區忠孝東路4段97號地下之20,1140407.0,121.547955,25.041754,臺北市,大安區,
00550296,園藝先生植務社,臺北市內湖區內湖路2段355巷7弄7號4樓,1140407.0,121.592304,25.084159,臺北市,內湖區,
00550303,巷弄四十一紅茶店,臺北市松山區南京東路5段59巷29弄41號1樓,1140407.0,121.560619,25.053093,臺北市,松山區,
00550319,小花序章企業社,臺北市大安區辛亥路二段43號,1140407.0,121.536398,25.022821,臺北市,大安區,
00550325,原聚企業社,臺北市大安區敦化南路1段177巷10號,1140407.0,121.549734,25.042957,臺北市,大安區,
00550330,錦衣玉食商行,臺北市中正區羅斯福路1段61號11樓,1140407.0,121.519341,25.031616,臺北市,中正區,
00550346,永森聚落企業社,臺北市中山區民生東路2段115巷16號1樓,1140407.0,121.531592,25.058736,臺北市,中山區,
00550351,樂玩禮品店,臺北市萬華區武昌街2段17號1樓,1140407.0,121.508132,25.044525,臺北市,萬華區,
00550367,銀鹽沖印二階社,臺北市大同區南京西路25巷6號2樓,1140407.0,121.520294,25.054114,臺北市,大同區,
00550373,鑫億交通器材行,臺北市大同區錦西街65巷42號1樓,1140407.0,121.514846,25.060739,臺北市,大同區,
00550388,睫毛上癮工作室,臺北市文山區景文街107號4樓,1140407.0,121.541282,24.990675,臺北市,文山區,
00550394,稟昱實業社,臺北市信義區忠孝東路五段1之8號2樓,1140407.0,121.565175,25.041293,臺北市,信義區,
00550401,留百味企業社,臺北市信義區光復南路473巷29號,1140407.0,121.558948,25.033712,臺北市,信義區,
00550417,婕宸企業社,臺北市中正區汀州路2段188號,1140407.0,121.523079,25.022922,臺北市,中正區,
00550423,禾曉悅餐坊,臺北市大安區復興南路1段107巷40號,1140407.0,121.545976,25.043489,臺北市,大安區,
00550438,阿掌工作室,臺北市大安區建安里忠孝東路4段169號6樓之1,1140407.0,121.550421,25.041705,臺北市,大安區,
00550459,金好越南麵包,臺北市內湖區康樂街74巷2號,1140407.0,121.618703,25.06979,臺北市,內湖區,
00550465,立益食品行,臺北市中山區民生東路2段115巷1號1樓,1140407.0,121.531692,25.058174,臺北市,中山區,
00550471,金寶輕食館,臺北市信義區中興里信義路四段450巷3號,1140407.0,121.55853,25.032351,臺北市,信義區,
00550486,好樣燒臘,臺北市內湖區江南街116巷1號1樓,1140407.0,121.576098,25.07665,臺北市,內湖區,
00550492,豐興商行,臺北市大同區歸綏街97巷20號,1140407.0,121.515821,25.059435,臺北市,大同區,
00550508,宜群健康整復工作室,臺北市大安區敦化南路1段344號7樓,1140407.0,121.548446,25.034738,臺北市,大安區,
00550514,實一室內裝修設計,臺北市中山區北安路633號1樓,1140408.0,121.548991,25.083551,臺北市,中山區,
00550535,老芋食品行,臺北市大安區安和路2段171巷19號1樓,1140408.0,121.550717,25.028153,臺北市,大安區,
00550541,阿娥食品行,臺北市大同區延平北路3段61之3號1樓,1140408.0,121.511142,25.065759,臺北市,大同區,
00550556,老弄堂,臺北市信義區莊敬路391巷10號1樓,1140408.0,121.565822,25.028099,臺北市,信義區,
00550562,苒物工作室,臺北市松山區復建里八德路3段218號7樓,1140408.0,121.556907,25.047992,臺北市,松山區,
00550578,動感光波工作室,臺北市大安區復興南路1段352號2樓之2,1140408.0,121.543392,25.03562,臺北市,大安區,
00550583,水果大王水果專賣店,臺北市內湖區內湖路1段737巷51弄1之1號1樓,1140408.0,121.579171,25.08033,臺北市,內湖區,
00550599,銓吉小吃店,臺北市士林區小東街22號1樓,1140408.0,121.526234,25.089113,臺北市,士林區,
00550606,室相行,臺北市中山區長安東路2段169號4樓,1140408.0,121.54073,25.048421,臺北市,中山區,
00550612,利沅企業社,臺北市信義區松德路161號13樓之2,1140408.0,121.574837,25.036394,臺北市,信義區,
00550633,葉子工作室,臺北市大安區敦化南路1段187巷75號1樓,1140408.0,121.552569,25.042625,臺北市,大安區,
00550649,真正宗雲泰料理餐廳,臺北市中正區四平街99號1樓,1140408.0,121.535452,25.053688,臺北市,中正區,
00550654,蘇加宣影像工作室,臺北市南港區忠孝東路6段212巷3弄1號3樓,1140408.0,121.587607,25.048151,臺北市,南港區,
00550660,祐丞企業社,臺北市松山區南京東路5段250巷36弄12號,1140408.0,121.566603,25.049524,臺北市,松山區,
00550676,鈁袨美妍室,臺北市中山區民權東路2段92巷1弄3號1樓,1140408.0,121.531859,25.061617,臺北市,中山區,
00583634,南滷商行,臺北市松山區南京東路4段133巷9弄1號1樓,1140408.0,121.555254,25.053056,臺北市,松山區,
00550681,來抓我企業社,臺北市北投區崇仁路1段63號1樓,1140409.0,121.501498,25.126778,臺北市,北投區,
00550697,蔡承顥個人小貨車搬家企業社,臺北市松山區南京東路5段389巷11弄10號,1140409.0,121.569578,25.052275,臺北市,松山區,
00550704,定美克昕造型工作室,臺北市信義區信義路4段415號14樓之1,1140409.0,121.559235,25.033304,臺北市,信義區,
00550710,叩叩甜甜點工作室,臺北市大安區通化街39巷3號1樓,1140409.0,121.55452,25.030963,臺北市,大安區,
00550726,翔敏越式洗髮工作室,臺北市南港區八德路4段838號,1140409.0,121.582221,25.051248,臺北市,南港區,
00550731,利秘雅國際貿易企業社,臺北市松山區富錦街527號,1140409.0,121.565191,25.061205,臺北市,松山區,
00550747,心鮮嚴選果物行,臺北市中山區新生北路2段101巷17號,1140409.0,121.52853,25.057468,臺北市,中山區,
00550752,徐如意工作室,臺北市大安區仁愛路3段26號5樓,1140409.0,121.535746,25.037648,臺北市,大安區,
00550768,紅樓手機維修站,臺北市萬華區漢口街2段90巷2號1樓,1140409.0,121.504247,25.046047,臺北市,萬華區,
00550774,泱白設計室內裝修工作室,臺北市中正區黎明里南陽街24號2樓,1140409.0,121.516026,25.044362,臺北市,中正區,
00550789,翡閣麗珠寶社,臺北市中正區許昌街42號8樓,1140409.0,121.51546,25.045451,臺北市,中正區,
00550795,洛梗工作室,臺北市松山區基隆路1段8號13樓,1140409.0,121.569933,25.050764,臺北市,松山區,
00550802,麤心選物販賣商行,臺北市萬華區中華路1段114巷4之4號,1140409.0,121.507955,25.043842,臺北市,萬華區,
00550818,林福吉麵包店,臺北市內湖區五分街3號1樓,1140409.0,121.612151,25.067767,臺北市,內湖區,
00550824,知援玩學所,臺北市士林區忠誠路1段33之3號4樓,1140409.0,121.527286,25.104043,臺北市,士林區,
00550839,蒔美舒壓美容館,臺北市中山區吉林路206號,1140409.0,121.530089,25.058617,臺北市,中山區,
00550845,知芯小吃店,臺北市文山區指南路2段59號1樓,1140409.0,121.574568,24.987971,臺北市,文山區,
00550850,璟禾音樂餐坊,臺北市中山區南京東路1段132巷28之3號地下二層,1140409.0,121.526712,25.050198,臺北市,中山區,
00550866,潮爺爺小吃店,臺北市內湖區瑞光路293號1樓,1140409.0,121.57634,25.075651,臺北市,內湖區,
00550872,津仙排骨飯館,臺北市萬華區西園路1段314之1號1樓,1140409.0,121.497884,25.033374,臺北市,萬華區,
00550887,奧爾國際商號,臺北市大安區通化街19號1樓,1140409.0,121.55435,25.031573,臺北市,大安區,
00550893,嘉隆軒餐飲企業社,臺北市松山區民生東路4段55巷2號1樓,1140409.0,121.550397,25.058122,臺北市,松山區,
00550900,大馬士革廚房,臺北市南港區成福路180巷3號,1140409.0,121.587683,25.041369,臺北市,南港區,
00550916,艾蒔光健康舒壓館,臺北市中山區南京東路3段210號9樓,1140409.0,121.543341,25.05167,臺北市,中山區,
00550922,宏謙工程行,臺北市信義區基隆路1段149號3樓之7,1140410.0,121.56555,25.04256,臺北市,信義區,
00550937,比利烘焙坊,臺北市大安區羅斯福路2段95號18樓之3,1140410.0,121.524158,25.025095,臺北市,大安區,
00550943,爾革企業社,臺北市萬華區西寧南路72之1號10樓之3,1140410.0,121.505966,25.043216,臺北市,萬華區,
00550958,興美小館,臺北市大安區四維路14巷3號,1140410.0,121.547872,25.036875,臺北市,大安區,
00550964,古向以町商行,臺北市中正區延平南路175號1樓,1140410.0,121.507641,25.034589,臺北市,中正區,
00550970,原點藝能國際企業社,臺北市信義區松隆路78號,1140410.0,121.569087,25.044439,臺北市,信義區,
00550985,宏瑞機車材料行,臺北市松山區寧安街8號,1140410.0,121.554205,25.049081,臺北市,松山區,
00550991,初心企業社,臺北市松山區復興北路223號,1140410.0,121.544462,25.056823,臺北市,松山區,
00551008,威特安心實業坊,臺北市大安區仁愛路4段48巷30號1樓,1140410.0,121.546989,25.03628,臺北市,大安區,
00551014,晟饗企業社,臺北市中山區伊通街101之1號1樓,1140410.0,121.534916,25.053342,臺北市,中山區,
00551020,亞列爾商行,臺北市大安區辛亥路2段145號1樓,1140410.0,121.540018,25.021699,臺北市,大安區,
00551035,沃特企業社,臺北市中山區民族東路514號,1140410.0,121.542317,25.067713,臺北市,中山區,
00551041,渡渡映像工作室,臺北市內湖區新明路343號8樓,1140410.0,121.583617,25.056086,臺北市,內湖區,
00551056,美力工作室,臺北市大安區基隆路2段136號9樓,1140410.0,121.556652,25.028494,臺北市,大安區,
00551062,京辰商行,臺北市松山區南京東路4段133巷9弄1號1樓,1140410.0,121.555254,25.053056,臺北市,松山區,
00551078,丘丘麻糬商號,臺北市大安區新生南路3段56巷9號1樓,1140411.0,121.53361,25.020481,臺北市,大安區,
00551083,子翔映像製作工作室,臺北市中山區長安東路2段106號9樓之2,1140411.0,121.535165,25.048317,臺北市,中山區,
00551099,集美企業社,臺北市中山區長安東路2段171號9樓,1140411.0,121.541684,25.048401,臺北市,中山區,
00551106,惠楠榮餐飲號,臺北市中山區雙城街23之3號1樓,1140411.0,121.524371,25.066113,臺北市,中山區,
00551112,四月初療癒工作室,臺北市萬華區中華路1段106號8樓,1140411.0,121.508392,25.043975,臺北市,萬華區,
00551128,有米美學工作室,臺北市文山區景後街190號8樓,1140411.0,121.54174,24.990107,臺北市,文山區,
00551133,易成車行,臺北市大安區和平東路3段372號,1140411.0,121.557914,25.019078,臺北市,大安區,
00551149,加一工作室,臺北市信義區基隆路2段179號8樓之1,1140411.0,121.553646,25.024958,臺北市,信義區,
00551154,順捷塑膠地板企業社,臺北市士林區永平街19號1樓,1140411.0,121.505067,25.090135,臺北市,士林區,
00551160,正紅早午餐,臺北市松山區八德路4段837號1樓,1140411.0,121.579566,25.051552,臺北市,松山區,
00551176,佑順潔商行,臺北市士林區福華路122號1樓,1140411.0,121.522936,25.102609,臺北市,士林區,
00551197,隱私美髮沙龍,臺北市中山區林森北路576號1樓,1140411.0,121.525572,25.065097,臺北市,中山區,
00551204,綠韻服裝設計企業社,臺北市文山區興隆路2段249號1樓,1140411.0,121.551557,25.001992,臺北市,文山區,
00551181,美繪工作坊,臺北市松山區南京東路5段83號3樓,1140414.0,121.55992,25.051708,臺北市,松山區,
00551210,唯依閣工作室,臺北市文山區興隆路4段109巷92弄19號4樓,1140414.0,121.564083,24.986412,臺北市,文山區,
00551226,家飯製造所,臺北市大同區延平北路3段18巷42之1號4樓,1140414.0,121.509747,25.063845,臺北市,大同區,
00551247,阿財豬肉店,臺北市信義區福德街232巷16弄4號1樓,1140414.0,121.584502,25.03928,臺北市,信義區,
00551252,旵金日本料理,臺北市中山區長春路148號1樓,1140414.0,121.53175,25.054725,臺北市,中山區,
00551268,景豪小吃店,臺北市北投區致遠二路112號1樓,1140414.0,121.51288,25.117186,臺北市,北投區,
00551274,利曦光明茶飲企業社,臺北市北投區光明路200之8號,1140414.0,121.503673,25.135909,臺北市,北投區,
00551289,民生健康商行,臺北市中山區合江街102巷2號,1140414.0,121.53913,25.0587,臺北市,中山區,
00551295,禾全企業社,臺北市大安區復興南路1段222號9樓,1140414.0,121.543488,25.039237,臺北市,大安區,
00551302,一二零企業社,臺北市大同區甘谷街26號5樓,1140414.0,121.510876,25.052772,臺北市,大同區,
00551318,磊中惠溢店,臺北市中山區中山北路3段49之5號,1140414.0,121.522673,25.066898,臺北市,中山區,
00551324,駿程外牆修繕工程行,臺北市萬華區中華路1段106號8樓,1140414.0,121.508392,25.043975,臺北市,萬華區,
00551339,駿卡工作室,臺北市內湖區江南街10號1樓,1140414.0,121.578177,25.078091,臺北市,內湖區,
00551345,威禹企業社,臺北市中山區新生北路二段127巷18號1樓,1140414.0,121.52918,25.059721,臺北市,中山區,
00551350,杉葉音樂工作室,臺北市中正區和平西路3段78號,1140414.0,121.502551,25.035043,臺北市,中正區,
00551366,艾德雜貨精選商行,臺北市大同區承德路2段63巷4號1樓,1140414.0,121.518598,25.055546,臺北市,大同區,
00551372,食堡餐飲企業社,臺北市大安區忠孝東路3段54號2樓之1,1140414.0,121.535562,25.041727,臺北市,大安區,
00551387,迦納軒佛具行,臺北市南港區興南街60巷29號5樓,1140414.0,121.603742,25.055886,臺北市,南港區,
00581713,奇異果大安藥局,臺北市大安區大安路1段190號,1140414.0,121.545888,25.035726,臺北市,大安區,
00582229,琴琴美食早餐店,臺北市萬華區青年路166號1樓,1140414.0,121.502646,25.020914,臺北市,萬華區,
75983664,稻荷遊戲工作室,臺北市大安區和平東路1段74巷21號3樓,1140414.0,121.524328,25.026278,臺北市,大安區,
88119117,萬家會館,臺北市中正區延平南路61號3樓之4,1140414.0,121.510414,25.044657,臺北市,中正區,
88257434,喬媙服飾行,臺北市信義區永吉路443巷13弄22號,1140414.0,121.579271,25.046928,臺北市,信義區,
00551393,昌樹企業社,臺北市信義區基隆路1段97號4樓之1,1140415.0,121.567328,25.045548,臺北市,信義區,
00551400,庭忠工程行,臺北市士林區華齡街22巷12號2樓,1140415.0,121.520007,25.083188,臺北市,士林區,
00551416,巧兒工作室,臺北市中山區中山北路2段59巷9號2樓之5,1140415.0,121.523621,25.055907,臺北市,中山區,
00551422,繆思工作室,臺北市中山區林森北路119巷40號2樓,1140415.0,121.526613,25.050305,臺北市,中山區,
00551437,柯基愛健身工作室,臺北市中山區松江路123巷7之1號6樓,1140415.0,121.533938,25.052996,臺北市,中山區,
00551443,星運小問工作室,臺北市內湖區民權東路6段119號14樓之3,1140415.0,121.592474,25.069106,臺北市,內湖區,
00551458,菲髣髮型沙龍,臺北市大安區仁愛路3段123巷13弄3號,1140415.0,121.542418,25.03994,臺北市,大安區,
00551464,歐塔米企業社,臺北市松山區八德路3段155巷28號,1140415.0,121.555175,25.049578,臺北市,松山區,
00551470,艾爾特工作室,臺北市南港區中坡南路19號1樓,1140415.0,121.583033,25.0434,臺北市,南港區,
00551485,香天行銷,臺北市大安區德安里大安路1段191號6樓之1,1140415.0,121.546099,25.035768,臺北市,大安區,
00551491,韓舍企業社,臺北市中山區錦州街298號1樓,1140415.0,121.535959,25.06022,臺北市,中山區,
00551507,熠傑飲料店,臺北市大同區延平北路2段148號1樓,1140415.0,121.511439,25.0577,臺北市,大同區,
00551513,恆藝文創坊,臺北市松山區安平里南京東路5段389巷5弄13號3樓,1140415.0,121.569768,25.051952,臺北市,松山區,
00551529,界格服飾工作室,臺北市內湖區成功路5段49號11樓之3,1140415.0,121.606375,25.074435,臺北市,內湖區,
31825387,采町服飾行,臺北市信義區松山路119巷7號1樓,1140415.0,121.578759,25.047519,臺北市,信義區,
00530601,芳品食品行,臺北市松山區三民路113巷3號,1140416.0,121.563244,25.057929,臺北市,松山區,
00551534,花園鞋坊,臺北市內湖區內湖路1段737巷64號1樓,1140416.0,121.579061,25.080952,臺北市,內湖區,
00551540,素媽辣商店,臺北市松山區南京東路5段61之3號,1140416.0,121.55927,25.051807,臺北市,松山區,
00551555,日初飲料店,臺北市中山區農安街166巷1號,1140416.0,121.533935,25.064515,臺北市,中山區,
00551561,桃穗企業社,臺北市大安區信義路4段1號2樓,1140416.0,121.543915,25.033566,臺北市,大安區,
00551577,集佳工程行,臺北市松山區八德路4段245巷13弄4號1樓,1140416.0,121.564989,25.049287,臺北市,松山區,
00551582,精讚企業社,臺北市北投區中央南路1段192之1號1樓,1140416.0,121.501073,25.128665,臺北市,北投區,
00551598,饗稻餐飲坊,臺北市北投區石牌路一段166巷78號1樓,1140416.0,121.514751,25.112691,臺北市,北投區,
00551605,亮垣商行,臺北市松山區自強里健康路233號,1140416.0,121.562883,25.054319,臺北市,松山區,
00551611,艾歐斯企業社,臺北市中山區南京東路3段210號9樓,1140416.0,121.543341,25.05167,臺北市,中山區,
00551627,言午紅燒鴨肉麵,臺北市南港區新民街25巷2號1樓,1140416.0,121.613488,25.05592,臺北市,南港區,
00551632,饗食匯小館,臺北市松山區健康路66號1樓,1140416.0,121.55354,25.053293,臺北市,松山區,
00551648,沃卡寵物選品商行,臺北市中山區天津街37號3樓之4,1140416.0,121.522989,25.049779,臺北市,中山區,
00551653,銓一小吃店,臺北市中正區寧波西街61號1樓,1140416.0,121.517315,25.030667,臺北市,中正區,
00551669,瞪鞋映畫社,臺北市信義區景勤里信安街9巷6號2樓,1140416.0,121.558459,25.02811,臺北市,信義區,
00551675,瀧柒水族館,臺北市內湖區康樂街186巷33號地下之4,1140416.0,121.620476,25.076924,臺北市,內湖區,
00551680,嘉辰食坊,臺北市中山區大直街22號1樓,1140416.0,121.546324,25.081451,臺北市,中山區,
00551696,佐創企業社,臺北市中山區復興北路48號10樓,1140416.0,121.54376,25.049537,臺北市,中山區,
00551703,大地貿易企業,臺北市大同區西寧北路78之18號,1140416.0,121.508688,25.05443,臺北市,大同區,
00582179,福利舍商行,臺北市士林區天母東路50巷27號,1140416.0,121.533141,25.116781,臺北市,士林區,
00551719,映覺製所,臺北市中山區中庄里民生東路2段127巷6號2樓之3,1140417.0,121.532157,25.05825,臺北市,中山區,
00551725,九旭企業社,臺北市大安區敦化南路1段161巷40之1號1樓,1140417.0,121.551106,25.0434,臺北市,大安區,
00551730,泰馨舒壓養身坊,臺北市大安區復興南路2段111巷3弄6號1樓,1140417.0,121.543976,25.03036,臺北市,大安區,
00551751,滇豐食客美食館,臺北市萬華區成都路92號1樓及2樓,1140417.0,121.504515,25.043009,臺北市,萬華區,
00551767,全下策略顧問企業社,臺北市大安區建安里忠孝東路四段169號11樓之4,1140417.0,121.550421,25.041705,臺北市,大安區,
00551773,緣業商行,臺北市中正區羅斯福路3段316巷10號1樓,1140417.0,121.532413,25.015637,臺北市,中正區,
00551788,安伊設計顧問工作室,臺北市文山區木新路3段45巷7弄15號1樓,1140417.0,121.564901,24.98225,臺北市,文山區,
00551794,泰鬆小吃店,臺北市萬華區武昌街2段83之8號1樓,1140417.0,121.505126,25.045649,臺北市,萬華區,
00551801,溫米工作室,臺北市中山區撫順街39之2號1樓,1140417.0,121.519454,25.063457,臺北市,中山區,
00551817,泓威企業社,臺北市信義區信義路4段415號14樓之1,1140417.0,121.559235,25.033304,臺北市,信義區,
00551823,柴米小吃店,臺北市中正區林森南路61巷11之1號1樓,1140417.0,121.522668,25.039766,臺北市,中正區,
00551838,草山橘商行,臺北市大安區忠孝東路3段217巷6弄7號1樓,1140417.0,121.540124,25.043417,臺北市,大安區,
00551859,我愛夏天工作室,臺北市大同區承德路1段35號8樓之2,1140417.0,121.517315,25.051093,臺北市,大同區,
00551865,壹品商業,臺北市大同區永樂里甘谷街26號5樓,1140417.0,121.510876,25.052772,臺北市,大同區,
00551871,海羽實業,臺北市中山區龍江路397巷45號,1140417.0,121.543369,25.065615,臺北市,中山區,
00551886,艾迪運動工作室,臺北市大安區忠孝東路4段299號6樓,1140417.0,121.555336,25.041598,臺北市,大安區,
00551892,派奇亞工作室,臺北市中山區八德路2段68號1樓,1140417.0,121.53545,25.045382,臺北市,中山區,
00551909,人來了羊肉小吃店,臺北市中山區天祥路18號1樓,1140418.0,121.52096,25.061077,臺北市,中山區,
00551915,好肌會工作室,臺北市士林區德行東路109巷83弄9號1樓,1140418.0,121.528232,25.11043,臺北市,士林區,
00551921,歐曼億企業社,臺北市中正區懷寧街76號,1140418.0,121.513988,25.04314,臺北市,中正區,
00551936,昕妍映境企業社,臺北市大安區安居街108巷31號1樓,1140418.0,121.551776,25.019485,臺北市,大安區,
00551942,木子龍餐飲,臺北市松山區八德路4段251號1樓,1140418.0,121.564989,25.049029,臺北市,松山區,
00551957,金瑞堂運動彩券行,臺北市大安區通化街106號1樓,1140418.0,121.553937,25.029546,臺北市,大安區,
00551963,鼎昇工程行,臺北市士林區延平北路5段136巷27弄39號1樓,1140418.0,121.511093,25.083024,臺北市,士林區,
00551979,饗初食品行,臺北市士林區延平北路5段136巷27弄39號1樓,1140418.0,121.511093,25.083024,臺北市,士林區,
00551984,寧記企業社,臺北市士林區延平北路5段136巷27弄39號1樓,1140418.0,121.511093,25.083024,臺北市,士林區,
00551990,張記粉圓豆花冰店,臺北市士林區中正路340號1樓,1140418.0,121.522024,25.094605,臺北市,士林區,
00552007,木卯暉工作室,臺北市大同區南京西路57號5樓之11,1140418.0,121.519354,25.053083,臺北市,大同區,
00552013,琪期服飾行,臺北市信義區永吉路443巷3弄16號,1140418.0,121.578597,25.045923,臺北市,信義區,
00552029,好朋友友善蔬果,臺北市文山區興隆路2段97號1樓,1140418.0,121.547452,24.999739,臺北市,文山區,
00552034,金樽木華餐酒館,臺北市大安區新生南路2段30巷21號1樓,1140418.0,121.530931,25.03134,臺北市,大安區,
00552040,玉禾工程行,臺北市信義區忠孝東路5段1之2號5樓,1140418.0,121.564964,25.041298,臺北市,信義區,
00552055,伊順企業社,臺北市大同區延平北路2段202號17樓之2,1140418.0,121.511296,25.059035,臺北市,大同區,
00552061,知苑世界風情精品商行,臺北市松山區八德路3段199巷25號,1140418.0,121.556382,25.049389,臺北市,松山區,
00552077,燊森源工程行,臺北市中山區南京東路3段189號10樓,1140418.0,121.542231,25.052087,臺北市,中山區,
00552082,創意感性力商號,臺北市萬華區中華路1段106號8樓,1140418.0,121.508392,25.043975,臺北市,萬華區,
88166482,蔡家小吃,臺北市北投區中和街474巷20號2樓,1140418.0,121.495281,25.146405,臺北市,北投區,
