id,spot_name,type,company,district,countycode,areacode,address,apparatus_name,agency_codes,latitude,longitude
662,新北市金山區公所,NewTaipei,中華電信,金山區,65000,65000270,新北市金山區金美里中正路11號1樓,新北市金山區公所,382730000A,25.2222455,121.6363752
663,新北市金山區衛生所,NewTaipei,中華電信,金山區,65000,65000270,新北市金山區中山路257號4樓,新北市政府衛生局,382140000I,25.222183,121.636832
664,新北市立圖書館新北市青少年圖書館1F,NewTaipei,中華電信,新店區,65000,65000060,新北市新店區安康路2段151號1樓,新北市立圖書館,382330400E,24.9597817,121.5108165
665,新北市立圖書館新北市青少年圖書館2F,NewTaipei,中華電信,新店區,65000,65000060,新北市新店區安康路2段151號2樓,新北市立圖書館,382330400E,24.9597817,121.5108165
666,新北市立圖書館新北市青少年圖書館3F,NewTaipei,中華電信,新店區,65000,65000060,新北市新店區安康路2段151號3樓,新北市立圖書館,382330400E,24.9597817,121.5108165
667,新北市立圖書館新北市青少年圖書館6F-1,NewTaipei,中華電信,新店區,65000,65000060,新北市新店區安康路2段151號6樓,新北市立圖書館,382330400E,24.9597817,121.5108165
668,新北市立圖書館新北市青少年圖書館6F-2,NewTaipei,中華電信,新店區,65000,65000060,新北市新店區安康路2段151號6樓,新北市立圖書館,382330400E,24.9597817,121.5108165
669,新北市立圖書館林口東勢閱覽室-1,NewTaipei,中華電信,林口區,65000,65000170,新北市林口區麗園一街35號2樓,新北市立圖書館,382330400E,25.0687,121.377505
670,新北市立圖書館林口東勢閱覽室-2,NewTaipei,中華電信,林口區,65000,65000170,新北市林口區麗園一街35號2樓,新北市立圖書館,382330400E,25.0687,121.377505
671,新北市政府水利局永和營運中心1F,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區保順路8號1樓,新北市政府水利局,382250000G,25.010412,121.503467
672,新北市政府水利局永和營運中心3F,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區保順路8號3樓,新北市政府水利局,382250000G,25.010412,121.503467
673,新北市政府交通事件裁決處服務中心,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中山路1段143號2樓,新北市政府交通局,382290000H,25.011477,121.464191
674,新北市政府高灘地工程管理處1F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區環河西路五段502號,新北市政府水利局,382250000G,24.996519,121.448002
675,新北市政府高灘地工程管理處1F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區環河西路五段502號,新北市政府水利局,382250000G,24.996519,121.448002
676,新北市政府高灘地工程管理處2F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區環河西路五段502號2樓,新北市政府水利局,382250000G,24.996519,121.448002
677,新北市政府高灘地工程管理處2F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路601號2樓,新北市政府水利局,382250000G,25.031886,121.432778
678,新北市政府高灘地工程管理處3F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路601號3樓,新北市政府水利局,382250000G,25.031886,121.432778
679,新北市政府高灘地工程管理處3F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路601號3樓,新北市政府水利局,382250000G,25.031886,121.432778
680,新北市政府動物保護防疫處_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區四川路1段157巷2號1樓,新北市政府農業局,382270000G,25.0042589904,121.4604808799
681,新北市政府動物防疫檢疫處_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區四川路1段157巷2號1樓,新北市政府農業局,382270000G,25.004051,121.460352
682,新北市政府都市更新處,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區漢生東路266號2樓,新北市政府城鄉發展局,382280000G,25.008937,121.471286
683,新北市政府勞動檢查處_A,NewTaipei,中華電信,土城區,65000,65000130,新北市土城區金城路1段101號6樓,新北市政府勞工局,382240000J,24.9714241,121.442687
684,新北市政府勞動檢查處_B,NewTaipei,中華電信,土城區,65000,65000130,新北市土城區金城路1段101號6樓,新北市政府勞工局,382240000J,24.9714241,121.442687
685,新北市政府就業服務處,NewTaipei,中華電信,中和區,65000,65000030,"新北市中和區景安路155號1樓 ",新北市政府勞工局,382240000J,24.9951949062,121.5055207664
686,新北市政府就業服務中心_B,NewTaipei,中華電信,中和區,65000,65000030,235新北市中和區景安路155號1樓,新北市政府勞工局,382240000J,24.995329,121.505457
687,新北市政府就業服務中心_C,NewTaipei,中華電信,中和區,65000,65000030,235新北市中和區景安路155號2樓,新北市政府勞工局,382240000J,24.995329,121.505457
688,新北市政府稅捐稽徵處1F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中山路1段143號1樓,新北市政府財政局,382030000D,25.0115004,121.4641784
689,新北市政府稅捐稽徵處1F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中山路1段143號1樓,新北市政府財政局,382030000D,25.0115004,121.4641784
690,新北市政府稅捐稽徵處1F_C,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中山路1段143號1樓,新北市政府財政局,382030000D,25.0115004,121.4641784
691,新北市政府稅捐稽徵處7F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中山路1段143號7樓,新北市政府財政局,382030000D,25.0115004,121.4641784
692,新北市政府稅捐稽徵處7F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中山路1段143號7樓,新北市政府財政局,382030000D,25.0115004,121.4641784
693,新北市政府稅捐稽徵處三重分處3F,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區重陽路1段115號3樓,新北市政府財政局,382030000D,25.060173,121.487057
694,新北市政府稅捐稽徵處三重分處1F,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區重陽路1段115號1樓,新北市政府財政局,382030000D,25.060173,121.487057
695,新北市政府稅捐稽徵處三鶯分處,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區中山路175號1樓,新北市政府財政局,382030000D,24.9366187,121.3643591
696,新北市政府稅捐稽徵處中和分處1F_A,NewTaipei,中華電信,中和區,65000,65000030,新北市中和區復興路278號1F,新北市政府財政局,382030000D,24.990556,121.502356
697,新北市政府稅捐稽徵處中和分處1F_B,NewTaipei,中華電信,中和區,65000,65000030,新北市中和區復興路278號1F,新北市政府財政局,382030000D,24.990556,121.502356
698,新北市政府稅捐稽徵處中和分處2F_A,NewTaipei,中華電信,中和區,65000,65000030,新北市中和區復興路278號2F,新北市政府財政局,382030000D,24.990556,121.502356
699,新北市政府稅捐稽徵處中和分處2F_B,NewTaipei,中華電信,中和區,65000,65000030,新北市中和區復興路278號2F,新北市政府財政局,382030000D,24.990556,121.502356
700,新北市政府稅捐稽徵處汐止分處,NewTaipei,中華電信,汐止區,65000,65000110,新北市汐止區新台五路1段268號8樓,新北市政府財政局,382030000D,25.063786,121.658948
701,新北市政府稅捐稽徵處板橋分處4F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中山路1段143號4樓,新北市政府財政局,382030000D,25.0115006,121.4641784
702,新北市政府稅捐稽徵處板橋分處4F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中山路1段143號4樓,新北市政府財政局,382030000D,25.0115006,121.4641784
703,新北市政府稅捐稽徵處板橋分處4F_C,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中山路1段143號4樓,新北市政府財政局,382030000D,25.0115006,121.4641784
704,新北市政府稅捐稽徵處淡水分處,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中山北路二段375號3F,新北市政府財政局,382030000D,25.172688,121.436158
705,新北市政府稅捐稽徵處新店分處,NewTaipei,中華電信,新店區,65000,65000060,新北市新店區北新路一段86號17樓,新北市政府財政局,382030000D,24.967884,121.541755
706,新北市政府稅捐稽徵處新莊分處1F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區仁愛街56號1樓,新北市政府財政局,382030000D,25.037156,121.444454
707,新北市政府稅捐稽徵處新莊分處1F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區仁愛街56號1樓,新北市政府財政局,382030000D,25.037156,121.444454
708,新北市政府稅捐稽徵處新莊分處3F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區仁愛街56號3樓,新北市政府財政局,382030000D,25.037156,121.444454
709,新北市政府稅捐稽徵處新莊分處3F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區仁愛街56號3樓,新北市政府財政局,382030000D,25.037156,121.444454
710,新北市政府稅捐稽徵處瑞芳分處1F,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區明燈路3段42號1樓,新北市政府財政局,382030000D,25.1078809,121.807612
711,新北市政府衛生局1F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號1樓,新北市政府衛生局,382140000I,25.0232518,121.458209
712,新北市政府衛生局1F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號1樓,新北市政府衛生局,382140000I,25.0232518,121.458209
713,新北市政府衛生局2F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號2樓,新北市政府衛生局,382140000I,25.0232518,121.458209
714,新北市政府衛生局2F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號2樓,新北市政府衛生局,382140000I,25.0232518,121.458209
715,新北市政府衛生局5F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號5樓,新北市政府衛生局,382140000I,25.0232518,121.458209
716,新北市政府衛生局5F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號5樓,新北市政府衛生局,382140000I,25.0232518,121.458209
717,新北市政府衛生局8F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號8樓,新北市政府衛生局,382140000I,25.0232518,121.458209
718,新北市政府衛生局8F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號8樓,新北市政府衛生局,382140000I,25.0232518,121.458209
719,新北市政府衛生局9F_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號9樓,新北市政府衛生局,382140000I,25.0232518,121.458209
720,新北市政府衛生局9F_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號9樓,新北市政府衛生局,382140000I,25.0232518,121.458209
721,新北市政府衛生局第二行政大樓,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區英士路192-1號1樓,新北市政府衛生局,382140000I,25.0232518,121.458209
722,新北市政府環保局1F,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區民族路57號1樓,新北市政府環境保護局,382150000I,25.009065,121.464847
723,新北市政府職業訓練中心三重訓練場,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區光復路2段126巷30號1樓,新北市政府勞工局,382240000J,25.0588333383,121.4698310241
724,新北市政府警察局外事服務中心_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區府中路32號1樓,新北市政府警察局,382130000C,25.009807,121.458472
725,新北市政府警察局外事服務中心_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區府中路32號1樓,新北市政府警察局,382130000C,25.009807,121.458472
726,新北市政府警察局海山分局江翠派出所,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區吳鳳路50巷36號1F,新北市政府警察局,382130000C,25.030297,121.468578
727,新北市政府警察局瑞芳分局平溪分駐所,NewTaipei,中華電信,平溪區,65000,65000240,新北市平溪區靜安路2段141號,新北市政府觀光旅遊局,382300000H,25.034598,121.75374
728,新北市政府體育處,NewTaipei,中華電信,新莊區,65000,65000050,新北市板橋區漢生東路278號1樓,新北市政府教育局,382040000E,25.041388,121.446441
729,碧潭管理站,NewTaipei,中華電信,新店區,65000,65000060,新北市新店區新店路159號4樓,新北市政府觀光旅遊局,382300000H,24.9553226669,121.5370314817
730,新北市美麗永安生活館_A,NewTaipei,中華電信,中和區,65000,65000030,新北市中和區中和路390號2樓,新北市政府文化局,382330000E,25.002584,121.511013
731,新北市美麗永安生活館_B,NewTaipei,中華電信,中和區,65000,65000030,新北市中和區中和路390號2樓,新北市政府文化局,382330000E,25.002584,121.511013
732,新北市原住民族服務中心,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段5巷2弄2號,新北市政府原住民族行政局,382340000A,25.061104,121.490802
733,新北市泰山戶政事務所,NewTaipei,中華電信,泰山區,65000,65000160,新北市泰山區全興路212號4樓,新北市政府民政局,382020000A,25.0549,121.43446
734,新北市泰山區公所1F-1_A,NewTaipei,中華電信,泰山區,65000,65000160,新北市泰山區明志路1段322號1樓,新北市泰山區公所,382620000A,25.0590074,121.4313979
735,新北市泰山區公所1F-1_B,NewTaipei,中華電信,泰山區,65000,65000160,新北市泰山區明志路1段322號1樓,新北市泰山區公所,382620000A,25.0590074,121.4313979
736,新北市泰山區公所1F-2,NewTaipei,中華電信,泰山區,65000,65000160,新北市泰山區明志路1段322號1樓,新北市泰山區公所,382620000A,25.0590074,121.4313979
737,新北市泰山區公所2F,NewTaipei,中華電信,泰山區,65000,65000160,新北市泰山區明志路1段322號2樓,新北市泰山區公所,382620000A,25.0590074,121.4313979
738,新北市泰山區公所4F_A,NewTaipei,中華電信,泰山區,65000,65000160,新北市泰山區明志路1段322號4樓,新北市泰山區公所,382620000A,25.0590074,121.4313979
739,新北市泰山區公所4F_B,NewTaipei,中華電信,泰山區,65000,65000160,新北市泰山區明志路1段322號4樓,新北市泰山區公所,382620000A,25.0590074,121.4313979
740,新北市泰山區公所8F,NewTaipei,中華電信,泰山區,65000,65000160,新北市泰山區明志路1段322號8樓,新北市泰山區公所,382620000A,25.0590074,121.4313979
741,新北市泰山區衛生所,NewTaipei,中華電信,泰山區,65000,65000160,新北市泰山區全興路212號3樓,新北市政府衛生局,382140000I,25.0527337,121.412706
742,新北市烏來泰雅民族博物館,NewTaipei,中華電信,烏來區,65000,65000290,新北市烏來區烏來村烏來街12號1樓,新北市政府原住民族行政局,382340000A,24.864309,121.551602
743,新北市烏來區公所,NewTaipei,中華電信,烏來區,65000,65000290,新北市烏來區忠治里堰堤48號1樓,新北市烏來區公所,382750000A,24.873238,121.547391
744,新北市烏來區衛生所,NewTaipei,中華電信,烏來區,65000,65000290,新北市烏來區堰堤路48-1號1樓,新北市政府衛生局,382140000I,24.871589,121.547602
745,新北市貢寮區公所,NewTaipei,中華電信,貢寮區,65000,65000260,新北市貢寮區長泰路20號2至4樓,新北市貢寮區公所,382720000A,25.021813,121.91027
746,新北市貢寮區衛生所,NewTaipei,中華電信,貢寮區,65000,65000260,新北市貢寮區仁愛路128號1樓,新北市政府衛生局,382140000I,25.054257,121.9268195
747,新北市淡水戶政事務所,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中山北路二段375號2F,新北市政府民政局,382020000A,25.173015,121.43564
748,新北市淡水地政事務所,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中山北路二段375號5F,新北市政府地政局,382160000A,25.172896,121.435939
749,新北市淡水區公所,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中山北路二段375號1F,新北市淡水區公所,382590000A,25.169548,121.441242
750,新北市淡水區衛生所,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中山路158號1樓,新北市政府衛生局,382140000I,25.1727278,121.440901
751,新北市深坑區公所2F-1,NewTaipei,中華電信,深坑區,65000,65000180,新北市深坑區深坑街10號2樓,新北市深坑區公所,382640000A,25.0024848,121.615924
752,新北市深坑區公所2F-2,NewTaipei,中華電信,深坑區,65000,65000180,新北市深坑區深坑街10號2樓,新北市深坑區公所,382640000A,25.0024848,121.615924
753,新北市深坑區公所3F,NewTaipei,中華電信,深坑區,65000,65000180,新北市深坑區深坑街10號3樓,新北市深坑區公所,382640000A,25.0024848,121.615924
754,新北市深坑區公所4F,NewTaipei,中華電信,深坑區,65000,65000180,新北市深坑區深坑街10號4樓,新北市深坑區公所,382640000A,25.0024848,121.615924
755,新北市深坑區公所5F,NewTaipei,中華電信,深坑區,65000,65000180,新北市深坑區深坑街10號5樓,新北市深坑區公所,382640000A,25.0024848,121.615924
756,新北市深坑區衛生所,NewTaipei,中華電信,深坑區,65000,65000180,新北市深坑區深坑街165號1樓,新北市政府衛生局,382140000I,25.0011419,121.6125684
757,新北市新店戶政事務所,NewTaipei,中華電信,新店區,65000,65000060,"新北市新店區北新路一段86號11樓 ",新北市政府民政局,382020000A,24.967884,121.541755
758,新北市新店戶政事務所石碇區所,NewTaipei,中華電信,石碇區,65000,65000190,新北市石碇區碇坪路1段88號,新北市政府民政局,382020000A,24.991319,121.660435
759,新北市新店戶政事務所安康辦事處,NewTaipei,中華電信,新店區,65000,65000060,新北市新店區安康路2段120號3樓,新北市政府民政局,382020000A,24.962729,121.512837
760,新北市新店戶政事務所坪林區所_A,NewTaipei,中華電信,坪林區,65000,65000200,新北市坪林區坪林106-1號3樓,新北市政府民政局,382020000A,24.936094,121.711781
761,新北市新店戶政事務所坪林區所_B,NewTaipei,中華電信,坪林區,65000,65000200,新北市坪林區坪林106-1號3樓,新北市政府民政局,382020000A,24.936094,121.711781
762,新北市新店戶政事務所坪林區所_C,NewTaipei,中華電信,坪林區,65000,65000200,新北市坪林區坪林106-1號3樓,新北市政府民政局,382020000A,24.936094,121.711781
763,新北市新店戶政事務所深坑區所,NewTaipei,中華電信,深坑區,65000,65000180,新北市深坑區平埔街16號4樓,新北市政府民政局,382020000A,25.0018195,121.6152824
764,新北市新店地政事務所_A,NewTaipei,中華電信,新店區,65000,65000060,"新北市新店區北新路一段86號13樓 ",新北市政府地政局,382160000A,24.967884,121.541755
765,新北市新店地政事務所_B,NewTaipei,中華電信,新店區,65000,65000060,"新北市新店區北新路一段86號13樓 ",新北市政府地政局,382160000A,24.967884,121.541755
766,新北市新店區大豐社福館,NewTaipei,中華電信,新店區,65000,65000060,新北市新店區民族路110號1樓,新北市新店區公所,382560000A,24.97696,121.537596
767,新北市新店區公所_A,NewTaipei,中華電信,新店區,65000,65000060,"新北市新店區北新路一段86號9樓 ",新北市新店區公所,382560000A,24.967884,121.541755
768,新北市新店區公所_B,NewTaipei,中華電信,新店區,65000,65000060,"新北市新店區北新路一段86號9樓 ",新北市新店區公所,382560000A,24.967884,121.541755
769,新北市新店區公所_C,NewTaipei,中華電信,新店區,65000,65000060,"新北市新店區北新路一段86號9樓 ",新北市新店區公所,382560000A,24.967884,121.541755
770,新北市新店區衛生所,NewTaipei,中華電信,新店區,65000,65000060,新北市新店區北新路l段88巷11號1樓,新北市政府衛生局,382140000I,24.967263,121.542988
771,新北市新莊戶政事務所,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中華路1段1號2樓,新北市政府民政局,382020000A,25.036575,121.451839
772,新北市新莊戶政事務所福營辦事處,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區四維路9號2樓,新北市政府民政局,382020000A,25.0245452,121.4238098
773,新北市新莊地政事務所1F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中華路1段3號1樓,新北市政府地政局,382160000A,25.036923,121.451813
774,新北市新莊地政事務所1F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中華路1段3號1樓,新北市政府地政局,382160000A,25.036923,121.451813
775,新北市新莊地政事務所2F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中華路1段3號2樓,新北市政府地政局,382160000A,25.036923,121.451813
776,新北市新莊地政事務所2F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中華路1段3號2樓,新北市政府地政局,382160000A,25.036923,121.451813
777,新北市新莊地政事務所3F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中華路1段3號3樓,新北市政府地政局,382160000A,25.036923,121.451813
778,新北市新莊地政事務所3F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中華路1段3號3樓,新北市政府地政局,382160000A,25.036923,121.451813
779,新北市新莊區公所1F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號1樓,新北市新莊區公所,382550000A,25.035848,121.450543
780,新北市新莊區公所1F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號1樓,新北市新莊區公所,382550000A,25.035848,121.450543
781,新北市新莊區公所3F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號3樓,新北市新莊區公所,382550000A,25.035848,121.450543
782,新北市新莊區公所3F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號3樓,新北市新莊區公所,382550000A,25.035848,121.450543
783,新北市新莊區公所4F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號4樓,新北市新莊區公所,382550000A,25.035848,121.450543
784,新北市新莊區公所4F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號4樓,新北市新莊區公所,382550000A,25.035848,121.450543
785,新北市新莊區公所5F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號5樓,新北市新莊區公所,382550000A,25.035848,121.450543
786,新北市新莊區公所5F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號5樓,新北市新莊區公所,382550000A,25.035848,121.450543
787,新北市新莊區公所6F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號6樓,新北市新莊區公所,382550000A,25.035848,121.450543
788,新北市新莊區公所6F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號6樓,新北市新莊區公所,382550000A,25.035848,121.450543
789,新北市新莊區公所7F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號7樓,新北市新莊區公所,382550000A,25.035848,121.450543
790,新北市新莊區公所7F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號7樓,新北市新莊區公所,382550000A,25.035848,121.450543
791,新北市新莊區公所-福營行政大樓,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區四維路9號1樓,新北市新莊區公所,382550000A,25.035848,121.450543
792,新北市新莊區衛生所_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中華路1段2號1樓,新北市政府衛生局,382140000I,25.0361925,121.4522054
793,新北市新莊區衛生所_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中華路1段2號1樓,新北市政府衛生局,382140000I,25.0361925,121.4522054
794,新北市瑞芳戶政事務所,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區中正路30號5樓,新北市政府民政局,382020000A,25.107532,121.809131
795,新北市瑞芳戶政事務所平溪區所,NewTaipei,中華電信,平溪區,65000,65000240,新北市平溪區平溪街43號1樓,新北市政府民政局,382020000A,25.0264839,121.73827
796,新北市瑞芳戶政事務所貢寮區所,NewTaipei,中華電信,貢寮區,65000,65000260,新北市貢寮區長泰路20之1號,新北市政府民政局,382020000A,25.021907,121.910238
797,新北市瑞芳戶政事務所雙溪區所-1,NewTaipei,中華電信,雙溪區,65000,65000250,新北市雙溪區太平路62號1樓,新北市政府民政局,382020000A,25.035727,121.865178
798,新北市瑞芳戶政事務所雙溪區所-2,NewTaipei,中華電信,雙溪區,65000,65000250,新北市雙溪區太平路62號1樓,新北市政府民政局,382020000A,25.035727,121.865178
799,新北市瑞芳地政事務所1F,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區明燈路3段32號1樓,新北市政府地政局,382160000A,25.107779,121.808054
800,新北市瑞芳區公所,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區逢甲路82號2樓,新北市瑞芳區公所,382600000A,25.108902,121.81006
801,新北市瑞芳區衛生所,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區明燈路3段1號1樓,新北市政府衛生局,382140000I,25.107396,121.80908
802,新北市萬里區公所1F,NewTaipei,中華電信,萬里區,65000,65000280,新北市萬里區瑪鋉路123號1樓,新北市萬里區公所,382740000A,25.1774313,121.6892213
803,新北市萬里區公所3F,NewTaipei,中華電信,萬里區,65000,65000280,新北市萬里區瑪鋉路123號3樓,新北市萬里區公所,382740000A,25.1774314,121.6892214
804,新北市萬里區公所4F,NewTaipei,中華電信,萬里區,65000,65000280,新北市萬里區瑪鋉路123號4樓,新北市萬里區公所,382740000A,25.1774315,121.6892215
805,新北市萬里區衛生所,NewTaipei,中華電信,萬里區,65000,65000280,新北市萬里區瑪鋉路157號1樓,新北市政府衛生局,382140000I,25.1845555,121.6864204
806,新北市樹林戶政事務所_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區保安街1段285號1樓,新北市政府民政局,382020000A,24.9966434,121.4189495
807,新北市樹林戶政事務所_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區保安街1段285號1樓,新北市政府民政局,382020000A,24.9966434,121.4189495
808,新北市樹林戶政事務所_C,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區保安街1段285號1樓,新北市政府民政局,382020000A,24.9966434,121.4189495
809,新北市樹林地政事務所_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區地政街12號1樓,新北市政府地政局,382160000A,24.971807,121.3938969
810,新北市樹林地政事務所_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區地政街12號1樓,新北市政府地政局,382160000A,24.971807,121.3938969
811,新北市樹林地政事務所_C,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區地政街12號1樓,新北市政府地政局,382160000A,24.971807,121.3938969
812,新北市樹林區公所1F_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區鎮前街93號1樓,新北市樹林區公所,382790000A,24.9899619,121.424644
813,新北市樹林區公所1F_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區鎮前街93號1樓,新北市樹林區公所,382790000A,24.9899619,121.424644
814,新北市樹林區公所2F-1_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區鎮前街93號2樓,新北市樹林區公所,382790000A,24.9899619,121.424644
815,新北市樹林區公所2F-1_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區鎮前街93號2樓,新北市樹林區公所,382790000A,24.9899619,121.424644
816,新北市樹林區公所2F-2_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區鎮前街93號2樓,新北市樹林區公所,382790000A,24.9899619,121.424644
817,新北市樹林區公所2F-2_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區鎮前街93號2樓,新北市樹林區公所,382790000A,24.9899619,121.424644
818,新北市樹林區公所3F_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區鎮前街93號3樓,新北市樹林區公所,382790000A,24.9899619,121.424644
819,新北市樹林區公所3F_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區鎮前街93號3樓,新北市樹林區公所,382790000A,24.9899619,121.424644
820,新北市樹林區衛生所_A,NewTaipei,中華電信,樹林區,65000,65000070,"新北市樹林區樹新路40號之7 ",新北市政府衛生局,382140000I,24.995907,121.429182
821,新北市樹林區衛生所_B,NewTaipei,中華電信,樹林區,65000,65000070,"新北市樹林區樹新路40號之7 ",新北市政府衛生局,382140000I,24.995907,121.429182
822,新北市雙溪區公所-1_A,NewTaipei,中華電信,雙溪區,65000,65000250,新北市雙溪區共和里東榮街25號1、3樓,新北市雙溪區公所,382710000A,25.039076,121.866012
823,新北市雙溪區公所-1_B,NewTaipei,中華電信,雙溪區,65000,65000250,新北市雙溪區共和里東榮街25號3樓,新北市雙溪區公所,382710000A,25.039076,121.866012
824,新北市雙溪區公所-2,NewTaipei,中華電信,雙溪區,65000,65000250,新北市雙溪區共和里東榮街25號2樓,新北市雙溪區公所,382710000A,25.039076,121.866012
825,新北市雙溪區衛生所,NewTaipei,中華電信,雙溪區,65000,65000250,新北市雙溪區新基南街18號,新北市政府衛生局,382140000I,25.0375621,121.8653661
